comment_id,model_relatability
UgwzzwB8Nw7KXSjgz0B4AaABAg,Neutral
Ugx_-BUgC19rLMnIzDp4AaABAg,Neutral
Ugx_-S_R4z54hGp-NHF4AaABAg,Relatable
Ugx_1DOBcSQjOqYmT9N4AaABAg,Neutral
Ugx_44m2SF5Z8pSpQ994AaABAg,Neutral
Ugx_6q1bWzI5Doprq6V4AaABAg,Neutral
Ugx_7D7EIM53LVA6hft4AaABAg,Relatable
Ugx_7D9eO7uIv1uN9AN4AaABAg,Neutral
Ugx_7nMvpyn_0ICDJKp4AaABAg,Relatable
Ugx_7ruYNcn6inV0jZZ4AaABAg,Neutral
Ugx_8p7GHay2M74bE994AaABAg,Relatable
Ugx_AawcjOTa2hlzWkR4AaABAg,Neutral
Ugx_ADPUgZBBsQoDk1B4AaABAg,Neutral
Ugx_aS-kbCt9B7cltIR4AaABAg,Neutral
Ugx_bnRdrLmgLHNMZFZ4AaABAg,Relatable
Ugx_CS4CcacqoZynpWd4AaABAg,Neutral
Ugx_F6zc4S1fZwWYAcx4AaABAg,Relatable
Ugx_Gzsu1gXKXmkbDhV4AaABAg,Relatable
Ugx_HAzfaVUdzY3i0394AaABAg,Neutral
Ugx_HppDVyJL4E2Y2Tx4AaABAg,Neutral
Ugx_Mok-IVZP6SqxmjJ4AaABAg,Neutral
Ugx_mzHOHbpKsRksaUp4AaABAg,Neutral
Ugx_N1a5S4UUzwMw1ZV4AaABAg,Neutral
Ugx_Nrw1b2jlCvK_VyN4AaABAg,Neutral
Ugx_OGsn8YynnH72U5d4AaABAg,Neutral
Ugx_P2qkcnizrSea3NV4AaABAg,Relatable
Ugx_QHb9ILzNi_KGKfZ4AaABAg,Relatable
Ugx_qSr89WBrAWTj3EZ4AaABAg,Relatable
Ugx_vdsr7KNBseBfqql4AaABAg,Neutral
Ugx_VWJe2NdsqKJIhz94AaABAg,Relatable
Ugx_wzHRAj0nNW9vmv14AaABAg,Neutral
Ugx_yXkd8NHypkzPmTJ4AaABAg,Neutral
Ugx_Zbo6gnelXINF9Bt4AaABAg,Relatable
Ugx-_4aO-5O6HoykyXJ4AaABAg,Neutral
Ugx-_IZiiSySDK3z-v14AaABAg,Relatable
Ugx-_jn1PngOeYH7wWZ4AaABAg,Relatable
Ugx-_Sd8lfWc_olQRJF4AaABAg,Neutral
Ugx--AV6s92GTrGvTsV4AaABAg,Neutral
Ugx-14r98QkHOT6ePBR4AaABAg,Relatable
Ugx-2OkuS2cO8irYwk14AaABAg,Neutral
Ugx-8M_O6zcu6IAzyrR4AaABAg,Neutral
Ugx-99hFErjIUOERyYd4AaABAg,Relatable
Ugx-9kxKUuU62iv0M_14AaABAg,Neutral
Ugx-AeYiwNGjeS2K3n94AaABAg,Neutral
Ugx-B5Z9ffqFrRfsqPV4AaABAg,Relatable
Ugx-BOKyy5wyBFksCoh4AaABAg,Neutral
Ugx-cKAcm78wfzHttyh4AaABAg,Neutral
Ugx-cZpLgUyYnUJ2TvZ4AaABAg,Neutral
Ugx-e9ClhRfEWqHwCmF4AaABAg,Relatable
Ugx-eSea2j4zO6k6rCt4AaABAg,Neutral
Ugx-f0_bdaFnPzYygep4AaABAg,Relatable
Ugx-F9Pbx4gkz2COCG14AaABAg,Neutral
Ugx-HGKALnSUnJaK2nJ4AaABAg,Neutral
Ugx-J12LVg4B3q3jfOF4AaABAg,Neutral
Ugx-jBO9MfTEKjegfdV4AaABAg,Neutral
Ugx-MMezeJ2TW4ZAgzB4AaABAg,Relatable
Ugx-r1YrNKM4qHuNNWl4AaABAg,Neutral
Ugx-SieA5cb0mN_FEvp4AaABAg,Neutral
Ugx-TeuZ_ByZXs_5tmp4AaABAg,Neutral
Ugx-UkODku24N_oEkch4AaABAg,Neutral
Ugx-Vg8pxfD0CponuYR4AaABAg,Neutral
Ugx-Vo24YGa4rKsy8r54AaABAg,Neutral
Ugx-Zq4XsBcFh-tvs_R4AaABAg,Relatable
Ugx0_juttAxffFCGV5R4AaABAg,Neutral
Ugx0-iBLJjGLDuUnZo54AaABAg,Relatable
Ugx01Le-jI9FUSO87ax4AaABAg,Relatable
Ugx03fSixcpGgxCIhwx4AaABAg,Relatable
Ugx06z5_EEBDJTl_WH14AaABAg,Neutral
Ugx07EEsvUJuUZJ6RdV4AaABAg,Neutral
Ugx0an6fMGv4ddrp8w54AaABAg,Relatable
Ugx0bXhH9bb_g0althl4AaABAg,Relatable
Ugx0dGi8nQ5DkLJ0UyF4AaABAg,Neutral
Ugx0e4_G04KKzE9iZkd4AaABAg,Neutral
Ugx0f1ccNh1xA98_3wJ4AaABAg,Neutral
Ugx0F4RsMmvYgXgCFGV4AaABAg,Neutral
Ugx0K4TrVXXipn1KLSB4AaABAg,Neutral
Ugx0Kf0fqISRptanY3h4AaABAg,Neutral
Ugx0Ph6kS4ZRXcKbKnl4AaABAg,Neutral
Ugx0PPlieI7UAMO1gl94AaABAg,Neutral
Ugx0q-T4W-e8Jo0eU1t4AaABAg,Neutral
Ugx0qN88hWgNvKzKmXF4AaABAg,Neutral
Ugx0SOweq5w559e68UN4AaABAg,Neutral
Ugx0VQmHh0upa33BzId4AaABAg,Neutral
Ugx0wZg31PhoxQ0Un694AaABAg,Neutral
Ugx0x7mDFX5VzUDtxLt4AaABAg,Neutral
Ugx0ye0mr-NkiKynntN4AaABAg,Relatable
Ugx0yR45v3x9T2d4D5l4AaABAg,Neutral
Ugx1-JRFXPCTAiBN5UB4AaABAg,Neutral
Ugx11zkzt2s_T4RrBp14AaABAg,Neutral
Ugx14SzMAZ-jLK8Z_Jl4AaABAg,Relatable
Ugx15nF-uuOjPHp950d4AaABAg,Neutral
Ugx1A3m-H2PmTk6RYzp4AaABAg,Neutral
Ugx1bLKsown0VqxYprV4AaABAg,Relatable
Ugx1D1vKnyQhifOmWLx4AaABAg,Relatable
Ugx1dpWDjQgl0whSH2l4AaABAg,Relatable
Ugx1g6P3y1Lvq3q30Fp4AaABAg,Relatable
Ugx1GBfRMDLMN-bV0cN4AaABAg,Neutral
Ugx1gTT4-7Ryet5knxl4AaABAg,Neutral
Ugx1GysCzf0gDFoF_bR4AaABAg,Neutral
Ugx1HCVlUos9CYYIUFx4AaABAg,Neutral
Ugx1J4dB8BmYE-B7oYF4AaABAg,Relatable
Ugx1JkVVu9VxxhY5T2J4AaABAg,Neutral
Ugx1JunquBnhcJDFBON4AaABAg,Relatable
Ugx1lfInCp3l15eZ0zl4AaABAg,Relatable
Ugx1Mc6fHEWSu-YXRxR4AaABAg,Neutral
Ugx1Ndc60itlg7wHIp54AaABAg,Neutral
Ugx1NQYwOu91xiYeZHV4AaABAg,Neutral
Ugx1oRX7G7NTH6ump1Z4AaABAg,Relatable
Ugx1PB1iYXu1ZY7qBVp4AaABAg,Neutral
Ugx1PMzeW4EUMsKQqnh4AaABAg,Relatable
Ugx1QDAp9Za6qAm016Z4AaABAg,Neutral
Ugx1RtEsVaKDzHrhvll4AaABAg,Neutral
Ugx1rxf0aT7OEFLkF9l4AaABAg,Neutral
Ugx1sCZBCfoLbJd1D4F4AaABAg,Neutral
Ugx1Sq7GArkZvm_AwyV4AaABAg,Neutral
Ugx1tjMYhOzk9dsWoGp4AaABAg,Neutral
Ugx1U7UR29zSj1xrRq54AaABAg,Neutral
Ugx1UXlnsD8H8AYCMDt4AaABAg,Relatable
Ugx1vj8i2l44GaCRhel4AaABAg,Neutral
Ugx1vqaV_gd3wWRwd094AaABAg,Neutral
Ugx1VsC5mMIpnzLUVpF4AaABAg,Neutral
Ugx1W0Lk2NE45yOnoTd4AaABAg,Neutral
Ugx1W470SYThjOvhMJF4AaABAg,Neutral
Ugx1wF3zxRs2chC4j2N4AaABAg,Neutral
Ugx1yQDiGwrJFlXplGt4AaABAg,Neutral
Ugx1ytNQUXe21PLDi1t4AaABAg,Neutral
Ugx1Z0uHOHsjiDDqZhx4AaABAg,Neutral
Ugx20sySx7y3Ncr-vdh4AaABAg,Neutral
Ugx22KR9hPIpOmfxrbF4AaABAg,Relatable
Ugx25-iF-beIGSTAG314AaABAg,Neutral
Ugx25h_mGeFcItCsBwh4AaABAg,Relatable
Ugx26nNBnK3HMoCILPt4AaABAg,Neutral
Ugx26XhfUJ_ascuFEWF4AaABAg,Neutral
Ugx2c6IFn8YqBOlLnvd4AaABAg,Relatable
Ugx2dxuaD1pGHPndHIt4AaABAg,Relatable
Ugx2EH84w3JG3DdCH014AaABAg,Relatable
Ugx2GxtbV5dWuySBnx14AaABAg,Neutral
Ugx2ihzHmDl8lgvEpNl4AaABAg,Neutral
Ugx2iUgYVlUHMXj8XJ54AaABAg,Neutral
Ugx2Jji-k8goFHjxIe14AaABAg,Neutral
Ugx2M15XcTV1JLLDWtt4AaABAg,Neutral
Ugx2Ny6HQOx8luGu9hh4AaABAg,Relatable
Ugx2OZrzsr5Hd1DTX9h4AaABAg,Neutral
Ugx2pDUjWQZmojvzDst4AaABAg,Neutral
Ugx2QdKPUxu5o0Q8zTt4AaABAg,Neutral
Ugx2qfPB9w5ASROIs9p4AaABAg,Neutral
Ugx2qS4eOSMRYrkbf-J4AaABAg,Neutral
Ugx2T3xuawtQFG9MuZ94AaABAg,Neutral
Ugx2tlGNUvrsNnaXWS94AaABAg,Neutral
Ugx2U-nfM-mzjXPNQcN4AaABAg,Neutral
Ugx2u7UCk55KV-BNlLR4AaABAg,Relatable
Ugx2V-x7BUGFP0ny84B4AaABAg,Relatable
Ugx2vQdfyVq2hy-CbpR4AaABAg,Neutral
Ugx2vrrWI7FY-iIEZ854AaABAg,Neutral
Ugx2xcKRR_tAE7NhdnZ4AaABAg,Neutral
Ugx2Z7EzPBz5ShH39f54AaABAg,Neutral
Ugx3_djwn1OwR1mPM5J4AaABAg,Relatable
Ugx30JOAxiQiAzbl_Hl4AaABAg,Neutral
Ugx32F_F2wEnFQu9jYd4AaABAg,Neutral
Ugx339QLFqDrijK5xdB4AaABAg,Neutral
Ugx33Jd5-WtKBv2La3B4AaABAg,Neutral
Ugx35aubfspYpayl5nB4AaABAg,Relatable
Ugx37_HV1kSAzB6MxCN4AaABAg,Neutral
Ugx37tdIvyuw3DKz_bB4AaABAg,Relatable
Ugx38o3Y7e1OMOzgIjp4AaABAg,Neutral
Ugx39e2pjK76CAokKF94AaABAg,Relatable
Ugx3AYzcVKuRJbfPuOZ4AaABAg,Neutral
Ugx3Bn5TCpsStMQdCkZ4AaABAg,Neutral
Ugx3CH5x6WfrxqO-WC54AaABAg,Relatable
Ugx3d0SzmyxSB6ESUOR4AaABAg,Relatable
Ugx3dDNQkELjJvC0HoB4AaABAg,Neutral
Ugx3DMVZf7uA0_FLbAt4AaABAg,Neutral
Ugx3FK9jlHS05FVAa9l4AaABAg,Neutral
Ugx3Fxo5GjaKtjxOYxV4AaABAg,Neutral
Ugx3ihAsmIUd5icZYRd4AaABAg,Neutral
Ugx3iK3SfKAvEQ9rOCV4AaABAg,Neutral
Ugx3JUhKh7sqvar09PZ4AaABAg,Neutral
Ugx3Ke84QqjEOgIeuG14AaABAg,Relatable
Ugx3kTu8iOHIhmqIWlx4AaABAg,Neutral
Ugx3mb4XFHn3vhiFs3F4AaABAg,Neutral
Ugx3nF9VqG5Xxp_5RRR4AaABAg,Neutral
Ugx3pRH_GXogbYQ7JwZ4AaABAg,Neutral
Ugx3qHAHgFyM1U4vmth4AaABAg,Neutral
Ugx3u-zCMGmpwfCNWVp4AaABAg,Relatable
Ugx3uIrt8D_LK9116al4AaABAg,Relatable
Ugx3VhSaEd2Ft4Wkuml4AaABAg,Relatable
Ugx3vvD_rAIXLZbqApF4AaABAg,Neutral
Ugx3w-cmq5dSRLc0NaV4AaABAg,Neutral
Ugx3X-MU3Lxe8cfZFVB4AaABAg,Neutral
Ugx4-Ds8S3fz-_DPNXt4AaABAg,Neutral
Ugx41sXiXYKuIZbBBGt4AaABAg,Neutral
Ugx42uzNRu5nBwFwKjh4AaABAg,Neutral
Ugx44gU2BAVVwJAwmch4AaABAg,Neutral
Ugx46twE2aiZXR4Df2R4AaABAg,Neutral
Ugx475mBiIkF_we2pLh4AaABAg,Neutral
Ugx49UGG8lLDFQsUfaR4AaABAg,Neutral
Ugx4A397yTTbE9tkt0F4AaABAg,Neutral
Ugx4BOC6rEaM8hKBX9Z4AaABAg,Relatable
Ugx4c1bj5iesJyJhQQB4AaABAg,Neutral
Ugx4cmpNyWcmkN3uc0F4AaABAg,Neutral
Ugx4EvQcqGTdatR30Ll4AaABAg,Neutral
Ugx4geU9v55DaEEp2kB4AaABAg,Neutral
Ugx4GLGyqhmB26ZMpYx4AaABAg,Neutral
Ugx4gT4BMWTvDSB92dt4AaABAg,Neutral
Ugx4GXuGN18m6bVL-3d4AaABAg,Neutral
Ugx4K1IdFhQ9vAOc7Ad4AaABAg,Relatable
Ugx4Kc6BkjmE6MPe3O94AaABAg,Neutral
Ugx4kYFj8YMLXO_-ZQF4AaABAg,Relatable
Ugx4kyQSSKY7dP3WWIJ4AaABAg,Neutral
Ugx4LwzTfZ2yMEB459B4AaABAg,Neutral
Ugx4nLBlSUuqeTAwbQN4AaABAg,Neutral
Ugx4QaVSfODn7KCarZx4AaABAg,Neutral
Ugx4smop1bsSm9k64qJ4AaABAg,Neutral
Ugx4SzGWJtvdYPdr3Bh4AaABAg,Neutral
Ugx4UWjDlXjG3UI_L8t4AaABAg,Neutral
Ugx4VDHtScw6iThOwad4AaABAg,Relatable
Ugx4x4xtJ1d1uFwesNp4AaABAg,Neutral
Ugx4ZVUC7SclfdnAaX14AaABAg,Neutral
Ugx5-MmxhY_pD_R6Hft4AaABAg,Neutral
Ugx57YPdpSKdaIKTw0J4AaABAg,Neutral
Ugx58BwbnE2ZUin24NR4AaABAg,Neutral
Ugx58tQVIrC4Rlf1zod4AaABAg,Relatable
Ugx5a02B9m2X3RpZHAh4AaABAg,Neutral
Ugx5aGYFBghSprxUb2d4AaABAg,Relatable
Ugx5BymJaI8irl2d4Oh4AaABAg,Neutral
Ugx5D_gLi36CK8lZmgJ4AaABAg,Neutral
Ugx5D1DOUupo_pDcmpF4AaABAg,Relatable
Ugx5dshyqyOleOK3OL14AaABAg,Neutral
Ugx5dZGu30H8eoemTpJ4AaABAg,Neutral
Ugx5Ep8aN4OkH3qyG194AaABAg,Neutral
Ugx5f-UYI2QHkX4y9TV4AaABAg,Neutral
Ugx5GVFo3wbbSWMrUxh4AaABAg,Relatable
Ugx5gZ6E2fZ3EZBbvLd4AaABAg,Neutral
Ugx5i_TXGuhiPaGb0RF4AaABAg,Neutral
Ugx5i-04dPF8EcBc_Hx4AaABAg,Relatable
Ugx5j6OtSpsf8r0RIEt4AaABAg,Relatable
Ugx5jQaHtzaej8Dhskh4AaABAg,Neutral
Ugx5js-CUlD2og2r45Z4AaABAg,Neutral
Ugx5knpvzYyWuufK3W54AaABAg,Relatable
Ugx5L8_DhQ2auN1Jz6h4AaABAg,Neutral
Ugx5LvIZf8tyl0VtjxZ4AaABAg,Relatable
Ugx5LvowYgq0_JzdSZx4AaABAg,Neutral
Ugx5MduxwRiI0tCHxBx4AaABAg,Neutral
Ugx5MSltyLqECR0ax5h4AaABAg,Neutral
Ugx5N2sg9V9qUm9nD754AaABAg,Neutral
Ugx5Ri30llA2ysL9iFR4AaABAg,Neutral
Ugx5rPkwwmA7q9tS3EJ4AaABAg,Relatable
Ugx5T30uS9MBUtX9jQR4AaABAg,Neutral
Ugx5tLiAJfoED7kHqoJ4AaABAg,Neutral
Ugx5vX9iHY9cKiVCMnZ4AaABAg,Neutral
Ugx5YIhNYGzWdaLLJZd4AaABAg,Neutral
Ugx5ZBSwqRs59DSY7cB4AaABAg,Neutral
Ugx5ZFQIVhjku4ahuhV4AaABAg,Neutral
Ugx6_tMv21ePoTUpVfJ4AaABAg,Relatable
Ugx60hCX6Iacq33NuNF4AaABAg,Neutral
Ugx60kpH4XRIq6CvKu94AaABAg,Neutral
Ugx62VkrW-v3dTGWVTR4AaABAg,Neutral
Ugx62WcmoAS9ByxzYIN4AaABAg,Relatable
Ugx63kSAEQj3MCzPRVR4AaABAg,Relatable
Ugx68FW-tGyoJnnoG4h4AaABAg,Neutral
Ugx68Jko8_rqhYFvM5p4AaABAg,Relatable
Ugx6an0AzX7jseFNmPt4AaABAg,Neutral
Ugx6C7Nq8adjY6aIqq14AaABAg,Neutral
Ugx6CCUT_qBmayDODxB4AaABAg,Neutral
Ugx6dMidHUti5gp5OSd4AaABAg,Neutral
Ugx6dSXna9atm5ReHY94AaABAg,Neutral
Ugx6en6BQWyMm96HiRd4AaABAg,Neutral
Ugx6eZ4HIgUGp1gyZAt4AaABAg,Neutral
Ugx6Hewl0dMMjvn-iON4AaABAg,Relatable
Ugx6hfdPBfzRe5fwfD14AaABAg,Relatable
Ugx6HiZq5asjOtFgC3d4AaABAg,Relatable
Ugx6Jpk83ixS8CNvm9V4AaABAg,Neutral
Ugx6k8B87N0jm-sc9pZ4AaABAg,Relatable
Ugx6lekEISOLeH1RvUR4AaABAg,Neutral
Ugx6lkpKRKtYjFBIl_x4AaABAg,Neutral
Ugx6n0XcexpNjWBqHeJ4AaABAg,Neutral
Ugx6nbJPrAXdkTDM8nR4AaABAg,Neutral
Ugx6oH4VawR84x854J94AaABAg,Neutral
Ugx6OpngBlFwX74Fj794AaABAg,Neutral
Ugx6OZ1d7hLAlxRrHn14AaABAg,Relatable
Ugx6PiGHEgYvUng6-w54AaABAg,Neutral
Ugx6s4poYKSatcHyIlV4AaABAg,Relatable
Ugx6Wa1avvICCWd5f0J4AaABAg,Neutral
Ugx6xRidKHLq_trp0bl4AaABAg,Neutral
Ugx7-vfGlB62mNiRWDd4AaABAg,Neutral
Ugx70e1Gx8tfyFrnNdB4AaABAg,Neutral
Ugx73Flz6xr3JfqvF2F4AaABAg,Neutral
Ugx76FxIJu2oNM1xq_F4AaABAg,Neutral
Ugx79gEMCDVjQVP87GN4AaABAg,Neutral
Ugx79LV5AzkbL1l_MJd4AaABAg,Neutral
Ugx7a26QfLWEO1ATbCp4AaABAg,Relatable
Ugx7bsInent_EylUIQh4AaABAg,Neutral
Ugx7cI2z6zRQWLNMFPd4AaABAg,Neutral
Ugx7d8Fl69lsbGsmieh4AaABAg,Neutral
Ugx7Ep21ztMmgP_-DFB4AaABAg,Neutral
Ugx7GXC-8frjE0hBisx4AaABAg,Neutral
Ugx7HcF6exL-DNr096p4AaABAg,Neutral
Ugx7HSI1s9bvx5_DlJt4AaABAg,Relatable
Ugx7iBO8wyxuFmedlFx4AaABAg,Relatable
Ugx7ihgclP4VV3-Z8ih4AaABAg,Relatable
Ugx7IOJorOcgEzeIYOp4AaABAg,Relatable
Ugx7IQagXDQjUP0EVP14AaABAg,Relatable
Ugx7iVHmskCHxbh3gp54AaABAg,Relatable
Ugx7j3KVVx_FI9eJ71V4AaABAg,Relatable
Ugx7JOlm72fV0XNSAVF4AaABAg,Neutral
Ugx7k-GyPb4xO_JL6SB4AaABAg,Neutral
Ugx7k5NfmjJXN2dNqAJ4AaABAg,Relatable
Ugx7kJ1IZWGnKdJW-FZ4AaABAg,Neutral
Ugx7MaEzLT9GWdtWeUt4AaABAg,Neutral
Ugx7mWRhil15-m67zyd4AaABAg,Neutral
Ugx7OIXm9ZmNu_942jJ4AaABAg,Neutral
Ugx7P5t50FIrxBzWFfN4AaABAg,Neutral
Ugx7PbY7z2cioyGBYu94AaABAg,Neutral
Ugx7PNA2-kabEZZtnJR4AaABAg,Relatable
Ugx7PxiQNq-Abb9h1Yh4AaABAg,Neutral
Ugx7QaC6Zko6wa9mRyt4AaABAg,Neutral
Ugx7qkm6nJ47NUdUp-d4AaABAg,Neutral
Ugx7taRM6yI8PQpycc94AaABAg,Relatable
Ugx7UuvpGB3Sb0MJK994AaABAg,Relatable
Ugx7UYn5KGxgN4xwL194AaABAg,Neutral
Ugx7vNRsk6HX65g3P8d4AaABAg,Neutral
Ugx7W21EUNPn2uVjrGF4AaABAg,Neutral
Ugx7wRpQRfIfqjTDdsB4AaABAg,Neutral
Ugx7XaVkppCWrIyQi294AaABAg,Neutral
Ugx7YgV1W5oW2beuAOx4AaABAg,Neutral
Ugx7zO89oaADZSqPkbp4AaABAg,Relatable
Ugx8_VMdePHbN-qsazB4AaABAg,Neutral
Ugx80joGG3kONQOxDrJ4AaABAg,Neutral
Ugx81NYfXMnsC8xKe1J4AaABAg,Relatable
Ugx82Ux3Oi6ANyblP4J4AaABAg,Neutral
Ugx83pMEEajU6H67lIV4AaABAg,Neutral
Ugx85O7-FW-HwdAQwLx4AaABAg,Relatable
Ugx8aMuicUQ0e2reiRV4AaABAg,Neutral
Ugx8bD-fqO3xdUaLnIV4AaABAg,Neutral
Ugx8C93cNGWc9z0MQk94AaABAg,Neutral
Ugx8CWAATT1C4PLgdWR4AaABAg,Relatable
Ugx8EAQVJUGn7325xNx4AaABAg,Neutral
Ugx8gloQ_jbUvSkPHBB4AaABAg,Relatable
Ugx8h9VqySBGD4WnWaJ4AaABAg,Neutral
Ugx8hrdSDrLMIa0JlvF4AaABAg,Neutral
Ugx8j-cYIVq5O2822zx4AaABAg,Relatable
Ugx8MKQU5b0x-nw0uxZ4AaABAg,Neutral
Ugx8nlEApiSXA8PLYKJ4AaABAg,Neutral
Ugx8O75LkMrQvjoMiFh4AaABAg,Neutral
Ugx8pA9Q6ZhDEA85W1V4AaABAg,Neutral
Ugx8QZ4OliwI3k5337R4AaABAg,Neutral
Ugx8tnrUj8nIIxhX2IN4AaABAg,Neutral
Ugx8U0RGhXRYFOmm1PJ4AaABAg,Relatable
Ugx8W29Ihq01fEfndRh4AaABAg,Relatable
Ugx8W3baarIQuaMfF9R4AaABAg,Neutral
Ugx8xbcESDBfpT5L3lF4AaABAg,Relatable
Ugx8YkX2PK_EzndTMHN4AaABAg,Relatable
Ugx8yRRfldvLdjgKe5F4AaABAg,Neutral
Ugx8yyb8qMwVSau3-Vt4AaABAg,Neutral
Ugx9_TZz1A20mls6Z0V4AaABAg,Neutral
Ugx9-EPYi2T7YjDBpm54AaABAg,Relatable
Ugx9-UmHMYgP0OGGRFR4AaABAg,Neutral
Ugx91kswC_g1AUTi2nF4AaABAg,Neutral
Ugx9846FuGFfdGz1bD94AaABAg,Neutral
Ugx98jzFOKGKMXsi5Sl4AaABAg,Neutral
Ugx9B9jx-EG_HW3Pna54AaABAg,Relatable
Ugx9Bhwl6XnsRn8MO1h4AaABAg,Neutral
Ugx9dCDPuyrBvIwlb4F4AaABAg,Neutral
Ugx9dsMbiev5NJn4Ufh4AaABAg,Neutral
Ugx9ELTMpFHBIqnGL_t4AaABAg,Neutral
Ugx9f2w-ji8m13xgVnh4AaABAg,Neutral
Ugx9gK2wRneZw0iIYKR4AaABAg,Neutral
Ugx9GZr-rt8cBsWyfGd4AaABAg,Neutral
Ugx9jf0s85Zn-o1y2Cd4AaABAg,Neutral
Ugx9jLfdSicvdsEF38h4AaABAg,Neutral
Ugx9jW9u1TqvDnFxxh14AaABAg,Neutral
Ugx9kboStzA5TxOGRSN4AaABAg,Neutral
Ugx9L0izOjLq3v4CRq94AaABAg,Relatable
Ugx9mYqjc9ysFRv-xh94AaABAg,Relatable
Ugx9NT5HtS1LPpQRE_Z4AaABAg,Neutral
Ugx9p8P8qD_Low0ldfN4AaABAg,Neutral
Ugx9pkSJfxjEuepJ5Kp4AaABAg,Neutral
Ugx9PxntAtULOac5P054AaABAg,Relatable
Ugx9qBHQzEFTwe-Fg2d4AaABAg,Relatable
Ugx9qtcJ51HWSgC16cd4AaABAg,Neutral
Ugx9QtrTpMA-8duTG994AaABAg,Neutral
Ugx9r1qzdgK3YG9Lbsl4AaABAg,Neutral
Ugx9RHHWBdh7jGllTPB4AaABAg,Neutral
Ugx9sxT7QaezZNg3y594AaABAg,Neutral
Ugx9t-Fqp7feM615uvt4AaABAg,Neutral
Ugx9tIm9qqVoIiyxoW94AaABAg,Relatable
Ugx9u5dMpM7VjRiHIdB4AaABAg,Relatable
Ugx9wbc7x89qynklDvV4AaABAg,Relatable
Ugxa_a2CJSTelFOc-sp4AaABAg,Relatable
Ugxa_hd01Kbzd_5j3mZ4AaABAg,Neutral
Ugxa_LhhlvbArR8ir2N4AaABAg,Neutral
UgxA-3aD3uNZ-Wc5DKp4AaABAg,Neutral
UgxA0BZ8jjkKv02UM494AaABAg,Neutral
Ugxa0VVkuFvf9VqtJQt4AaABAg,Neutral
UgxA1iUpIqVJMGu98-Z4AaABAg,Relatable
UgxA3l3-kFZ00dmGK254AaABAg,Relatable
Ugxa4UvTy0Os4ExDM-J4AaABAg,Neutral
UgxA4w2n0nE5XMO7chd4AaABAg,Relatable
Ugxa55jqPdSbk4HSrKd4AaABAg,Neutral
Ugxa5HV5M-WSwNFRGrJ4AaABAg,Relatable
UgxA5q0VOPyct_Cn9i54AaABAg,Neutral
Ugxa5v7itLdkENVgjiV4AaABAg,Relatable
Ugxa7Tr-nB4YU7kschJ4AaABAg,Neutral
UgxA92kvIQKQMJPukMF4AaABAg,Relatable
UgxAA8YFpVNlZoLAk9x4AaABAg,Neutral
UgxAaek2bGGmmWIOaKZ4AaABAg,Neutral
UgxAANa8B7HgKONs4E94AaABAg,Neutral
UgxaAZLtiLswS7f1aTl4AaABAg,Relatable
UgxaC0zApcd6Bo9NlkJ4AaABAg,Neutral
UgxADBsnevX2uFo5_zN4AaABAg,Relatable
UgxAddJXY2mIKn6Yh0t4AaABAg,Neutral
UgxadkO4nJRRNAnNjhh4AaABAg,Neutral
UgxADMwaHSWT8bU17vh4AaABAg,Neutral
UgxaDObdFR6RBufQK4Z4AaABAg,Neutral
UgxAEvedeGrWIUHEGRx4AaABAg,Neutral
UgxaEz_OV2DUaodeRaB4AaABAg,Relatable
UgxafOD-CWGmipsJF7B4AaABAg,Relatable
UgxAgCAzw9-iNi6BudZ4AaABAg,Relatable
UgxAGf4sa8xVDrhH6yh4AaABAg,Relatable
UgxAGFTvxQwpOBcWZhp4AaABAg,Neutral
UgxAHFRtBbzUCvMVN8B4AaABAg,Neutral
UgxahnNCSQrfJI117fB4AaABAg,Neutral
UgxaI_zxjqW0wmPjiDd4AaABAg,Relatable
UgxAI--tnspRsuHwWbB4AaABAg,Neutral
UgxaiBccvMdPZYE07PN4AaABAg,Relatable
UgxAifmMnbJLZGThL2V4AaABAg,Relatable
UgxaiZY_vpxAJwljEdt4AaABAg,Neutral
UgxAKbheVptyltRRu6x4AaABAg,Neutral
UgxaL4z1-2dH6giTwoZ4AaABAg,Relatable
UgxaL6B6-poMHm00BXp4AaABAg,Relatable
UgxAlgkiKy7FtZlERLd4AaABAg,Neutral
UgxAmjoQfQQG6WlmSEx4AaABAg,Neutral
UgxaMnW8nGvHqGCiGIh4AaABAg,Neutral
UgxAMp2Hhi_Jgs86Vg94AaABAg,Neutral
UgxAMTB-U2D8QJuBrfN4AaABAg,Neutral
Ugxan3baZRnKmWutVmV4AaABAg,Neutral
Ugxao4fcHFuFQzuGIxp4AaABAg,Relatable
UgxAogltBxG0CYZQmIJ4AaABAg,Neutral
UgxaPi7oAcfmy_qKN854AaABAg,Neutral
UgxAQoHHurREtGMMR8F4AaABAg,Neutral
UgxaQrf39fhanB4ullZ4AaABAg,Neutral
UgxaQxziHsqYv398fnJ4AaABAg,Neutral
UgxaRBFv9yLdDCDfb9R4AaABAg,Relatable
UgxarYtL63Ju46rcbXF4AaABAg,Neutral
UgxaSfmwgAtZ_BYHMBh4AaABAg,Neutral
UgxATf5H_vJeQa8HzdV4AaABAg,Neutral
UgxauhjdGxP_TStPf6Z4AaABAg,Neutral
UgxAVU4EQflkIzmXm1B4AaABAg,Relatable
UgxavYGKD8SZLb9HHfB4AaABAg,Neutral
UgxAwmgHAl62a5LtdK54AaABAg,Neutral
